Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position,binaryClass
12,1064.0,2708.0,367.0,670.0,135.0,4.0,121.0,410.0,406.0,428.0,0.247,0.354,0.434,0.988,Outfield,P
14,1482.0,5149.0,755.0,1375.0,256.0,75.0,42.0,609.0,649.0,416.0,0.267,0.351,0.37,0.956,Shortstop,P
16,1822.0,6309.0,714.0,1660.0,254.0,25.0,54.0,593.0,396.0,489.0,0.263,0.309,0.337,0.984,Second_base,P
10,1175.0,4827.0,942.0,1394.0,257.0,67.0,69.0,497.0,526.0,335.0,0.289,0.36,0.413,0.956,Third_base,P
10,1002.0,3303.0,419.0,887.0,125.0,20.0,77.0,399.0,266.0,410.0,0.269,0.33,0.388,0.947,Third_base,P
10,905.0,2767.0,355.0,706.0,112.0,10.0,129.0,417.0,414.0,485.0,0.255,0.358,0.443,0.99,Catcher,P
12,730.0,1912.0,218.0,473.0,79.0,1.0,8.0,155.0,140.0,159.0,0.247,0.3,0.302,0.958,Shortstop,P
15,857.0,2151.0,190.0,463.0,69.0,13.0,43.0,210.0,184.0,504.0,0.215,0.284,0.319,0.986,Catcher,P
13,988.0,3198.0,335.0,836.0,147.0,15.0,18.0,367.0,315.0,161.0,0.261,0.33,0.334,0.992,Catcher,P
24,3562.0,14053.0,2165.0,4256.0,746.0,135.0,160.0,1314.0,1566.0,1143.0,0.303,0.377,0.409,0.991,Outfield,P
14,1585.0,4847.0,512.0,1206.0,190.0,44.0,104.0,548.0,547.0,677.0,0.249,0.329,0.371,0.989,Catcher,P
10,1044.0,3725.0,603.0,1063.0,165.0,20.0,192.0,717.0,587.0,385.0,0.285,0.386,0.495,0.961,Third_base,P
11,1014.0,3350.0,498.0,924.0,162.0,35.0,28.0,327.0,299.0,312.0,0.276,0.336,0.37,0.976,Outfield,P
18,1967.0,7363.0,1099.0,2376.0,339.0,182.0,68.0,981.0,484.0,260.0,0.323,0.369,0.446,0.972,Outfield,N
12,1044.0,4386.0,764.0,1256.0,202.0,88.0,28.0,644.0,224.0,177.0,0.286,0.323,0.392,0.882,Shortstop,P
16,1428.0,4208.0,552.0,1049.0,165.0,33.0,40.0,352.0,411.0,534.0,0.249,0.318,0.333,0.951,Third_base,P
16,1547.0,5556.0,684.0,1468.0,287.0,39.0,179.0,810.0,369.0,870.0,0.264,0.314,0.427,0.991,Outfield,P
19,1468.0,4514.0,494.0,1242.0,187.0,29.0,4.0,534.0,606.0,238.0,0.275,0.365,0.332,0.982,Catcher,P
14,1799.0,6373.0,876.0,1854.0,282.0,64.0,49.0,630.0,844.0,627.0,0.291,0.376,0.378,0.994,First_base,P
10,1035.0,3595.0,554.0,959.0,175.0,51.0,67.0,428.0,503.0,427.0,0.267,0.36,0.4,0.981,Outfield,P
18,2181.0,7318.0,796.0,1926.0,293.0,57.0,46.0,627.0,483.0,667.0,0.263,0.312,0.338,0.96,Shortstop,P
22,2503.0,8399.0,2174.0,2873.0,506.0,136.0,714.0,2213.0,2056.0,1330.0,0.342,0.474,0.69,0.968,Outfield,N
12,1184.0,3982.0,535.0,988.0,181.0,42.0,56.0,381.0,518.0,514.0,0.248,0.337,0.357,0.97,Second_base,P
18,2012.0,8164.0,1642.0,2502.0,451.0,157.0,118.0,1093.0,803.0,361.0,0.306,0.374,0.444,0.918,Outfield,P
13,616.0,2192.0,245.0,476.0,69.0,29.0,4.0,154.0,85.0,80.0,0.217,0.248,0.281,0.947,Catcher,P
11,636.0,1920.0,146.0,370.0,60.0,12.0,28.0,161.0,152.0,370.0,0.193,0.253,0.28,0.991,Catcher,P
11,565.0,1289.0,163.0,296.0,46.0,4.0,25.0,109.0,97.0,158.0,0.23,0.288,0.33,0.982,Second_base,P
13,1302.0,4101.0,438.0,1070.0,144.0,33.0,94.0,455.0,179.0,653.0,0.261,0.294,0.381,0.95,Third_base,P
13,1448.0,5062.0,566.0,1500.0,205.0,57.0,65.0,585.0,223.0,331.0,0.296,0.329,0.398,0.986,Catcher,P
15,2243.0,8143.0,1138.0,2254.0,365.0,67.0,342.0,1331.0,1108.0,1343.0,0.277,0.366,0.464,0.954,Third_base,P
10,674.0,1623.0,130.0,365.0,53.0,5.0,21.0,157.0,214.0,225.0,0.225,0.317,0.303,0.987,Catcher,P
15,1399.0,4796.0,709.0,1278.0,200.0,19.0,288.0,876.0,561.0,714.0,0.266,0.347,0.496,0.974,Outfield,P
11,633.0,1449.0,133.0,351.0,46.0,5.0,58.0,213.0,191.0,251.0,0.242,0.333,0.401,0.988,Catcher,P
11,1128.0,3555.0,436.0,869.0,132.0,26.0,57.0,323.0,516.0,466.0,0.244,0.344,0.344,0.943,Third_base,P
15,1150.0,3784.0,497.0,972.0,117.0,48.0,9.0,308.0,333.0,28.0,0.257,0.319,0.32,0.954,Second_base,P
18,1762.0,5306.0,579.0,1345.0,199.0,49.0,11.0,594.0,638.0,355.0,0.253,0.34,0.316,0.981,Catcher,N
19,1842.0,5307.0,769.0,1506.0,264.0,90.0,59.0,710.0,849.0,573.0,0.284,0.393,0.401,0.967,Catcher,P
18,2404.0,8352.0,1506.0,2234.0,408.0,59.0,548.0,1595.0,1507.0,1883.0,0.267,0.384,0.527,0.955,Third_base,N
10,766.0,2411.0,216.0,619.0,63.0,20.0,3.0,234.0,137.0,105.0,0.257,0.301,0.303,0.98,Catcher,P
19,2216.0,8479.0,1223.0,2449.0,427.0,78.0,84.0,773.0,606.0,346.0,0.289,0.338,0.387,0.983,Second_base,N
19,1321.0,3083.0,394.0,699.0,113.0,20.0,21.0,211.0,390.0,526.0,0.227,0.319,0.297,0.961,Shortstop,P
11,895.0,3057.0,304.0,829.0,136.0,31.0,9.0,338.0,102.0,,0.271,0.297,0.345,0.97,Catcher,P
14,800.0,2727.0,367.0,720.0,117.0,40.0,16.0,375.0,223.0,118.0,0.264,0.329,0.354,0.934,Catcher,P
15,1806.0,6533.0,906.0,1766.0,288.0,124.0,92.0,792.0,545.0,515.0,0.27,0.332,0.395,0.966,Outfield,P
11,1179.0,4259.0,686.0,1241.0,249.0,54.0,47.0,593.0,462.0,361.0,0.291,0.362,0.408,0.976,Outfield,P
11,703.0,1959.0,235.0,558.0,83.0,19.0,15.0,249.0,116.0,102.0,0.285,0.327,0.37,0.966,Outfield,P
13,1441.0,4373.0,398.0,1131.0,198.0,12.0,68.0,446.0,567.0,307.0,0.259,0.347,0.356,0.988,Catcher,P
11,991.0,2803.0,331.0,699.0,111.0,28.0,17.0,253.0,186.0,464.0,0.249,0.3,0.327,0.986,Outfield,P
14,2034.0,7433.0,957.0,1992.0,306.0,60.0,271.0,1051.0,699.0,1418.0,0.268,0.335,0.435,0.99,First_base,P
13,1654.0,5837.0,552.0,1455.0,208.0,58.0,20.0,551.0,243.0,282.0,0.249,0.281,0.315,0.965,Shortstop,P
13,1610.0,6158.0,1064.0,1803.0,299.0,149.0,44.0,779.0,783.0,76.0,0.293,0.376,0.411,0.944,Outfield,P
15,1304.0,3921.0,495.0,953.0,139.0,26.0,164.0,556.0,582.0,780.0,0.243,0.347,0.417,0.977,Catcher,P
15,1390.0,4312.0,408.0,1245.0,204.0,42.0,17.0,539.0,331.0,169.0,0.289,0.342,0.367,0.978,Catcher,P
20,1630.0,5383.0,653.0,1393.0,272.0,56.0,20.0,696.0,486.0,307.0,0.259,0.323,0.341,0.978,Catcher,P
14,1903.0,7132.0,1141.0,2226.0,436.0,68.0,49.0,1055.0,842.0,114.0,0.312,0.391,0.413,0.951,Shortstop,N
16,1528.0,5682.0,737.0,1723.0,229.0,96.0,52.0,799.0,354.0,32.0,0.303,0.346,0.405,0.945,Outfield,P
11,842.0,3442.0,584.0,974.0,162.0,52.0,10.0,241.0,227.0,218.0,0.283,0.328,0.369,0.865,Outfield,P
14,1665.0,5699.0,604.0,1440.0,211.0,96.0,25.0,620.0,415.0,443.0,0.253,0.308,0.337,0.971,Outfield,P
11,439.0,1197.0,105.0,263.0,39.0,7.0,5.0,115.0,189.0,145.0,0.22,0.327,0.277,0.976,Catcher,P
17,2122.0,7605.0,1296.0,2084.0,354.0,136.0,56.0,813.0,1135.0,233.0,0.274,0.375,0.378,0.958,Outfield,P
11,1036.0,3090.0,389.0,739.0,128.0,24.0,70.0,313.0,182.0,671.0,0.239,0.282,0.364,0.982,Outfield,P
13,1422.0,5807.0,992.0,1560.0,226.0,97.0,31.0,758.0,388.0,240.0,0.269,0.323,0.357,0.892,Third_base,P
11,706.0,2536.0,414.0,671.0,89.0,28.0,10.0,323.0,298.0,115.0,0.265,0.355,0.334,0.912,Outfield,P
14,1388.0,4949.0,746.0,1338.0,154.0,65.0,9.0,290.0,714.0,382.0,0.27,0.365,0.333,0.942,Outfield,P
12,1406.0,4481.0,662.0,1217.0,206.0,38.0,132.0,636.0,708.0,748.0,0.272,0.372,0.423,0.992,First_base,P
11,1035.0,3917.0,439.0,1104.0,204.0,40.0,32.0,482.0,276.0,185.0,0.282,0.332,0.379,0.99,First_base,P
17,1887.0,6387.0,945.0,1703.0,292.0,42.0,318.0,1147.0,841.0,920.0,0.267,0.357,0.475,0.991,First_base,P
10,227.0,482.0,34.0,136.0,15.0,2.0,1.0,52.0,53.0,32.0,0.282,0.356,0.328,0.985,Catcher,P
20,2215.0,8759.0,1507.0,2927.0,539.0,149.0,307.0,1827.0,615.0,737.0,0.334,0.38,0.535,0.982,Outfield,N
21,2456.0,8680.0,1074.0,2472.0,483.0,47.0,248.0,1389.0,855.0,694.0,0.285,0.352,0.437,0.987,Catcher,P
11,843.0,2422.0,263.0,580.0,80.0,6.0,100.0,310.0,338.0,483.0,0.239,0.341,0.401,0.986,Catcher,P
10,140.0,252.0,20.0,48.0,6.0,1.0,1.0,21.0,17.0,35.0,0.19,0.244,0.234,0.996,Catcher,P
15,2082.0,7189.0,985.0,2029.0,317.0,25.0,246.0,1065.0,1263.0,1246.0,0.282,0.391,0.436,0.98,Outfield,P
15,2055.0,8267.0,1284.0,2812.0,425.0,164.0,102.0,1175.0,472.0,327.0,0.34,0.379,0.468,0.987,First_base,N
13,1016.0,2999.0,401.0,732.0,121.0,19.0,27.0,260.0,283.0,440.0,0.244,0.313,0.324,0.973,Second_base,P
12,1411.0,5011.0,577.0,1311.0,188.0,21.0,23.0,430.0,469.0,350.0,0.262,0.327,0.321,0.979,Second_base,P
12,1381.0,4318.0,642.0,1198.0,197.0,58.0,103.0,531.0,485.0,646.0,0.277,0.353,0.421,0.969,Outfield,P
14,1658.0,5547.0,681.0,1566.0,243.0,53.0,211.0,888.0,383.0,870.0,0.282,0.335,0.459,0.992,First_base,P
10,1298.0,4996.0,779.0,1340.0,124.0,56.0,2.0,344.0,619.0,,0.268,0.352,0.317,0.95,Outfield,P
19,2380.0,7946.0,1247.0,2383.0,413.0,148.0,169.0,1304.0,1018.0,538.0,0.3,0.382,0.453,0.98,Outfield,N
13,1653.0,5657.0,745.0,1454.0,244.0,25.0,163.0,694.0,771.0,908.0,0.257,0.348,0.395,0.966,Shortstop,P
11,872.0,2644.0,277.0,601.0,103.0,33.0,61.0,305.0,257.0,541.0,0.227,0.3,0.36,0.947,Shortstop,P
12,1517.0,5357.0,843.0,1458.0,258.0,46.0,164.0,676.0,674.0,768.0,0.272,0.36,0.429,0.961,Outfield,P
17,1987.0,7033.0,1123.0,2020.0,363.0,57.0,314.0,1092.0,890.0,1030.0,0.287,0.37,0.489,0.976,Outfield,P
12,1093.0,4176.0,633.0,935.0,141.0,87.0,24.0,264.0,313.0,345.0,0.224,0.288,0.317,0.904,Second_base,P
10,771.0,2484.0,228.0,594.0,83.0,18.0,69.0,281.0,130.0,565.0,0.239,0.281,0.37,0.945,Third_base,P
12,860.0,2264.0,225.0,686.0,115.0,19.0,46.0,355.0,247.0,106.0,0.303,0.374,0.432,0.952,Catcher,P
14,1235.0,4688.0,913.0,1455.0,196.0,136.0,37.0,638.0,636.0,139.0,0.31,0.397,0.434,0.921,Outfield,P
10,1012.0,3195.0,469.0,881.0,181.0,62.0,70.0,541.0,319.0,359.0,0.276,0.344,0.437,0.957,Outfield,P
15,1710.0,6552.0,907.0,1592.0,251.0,94.0,47.0,618.0,408.0,288.0,0.243,0.289,0.332,0.902,Shortstop,P
10,879.0,2682.0,269.0,715.0,148.0,10.0,58.0,323.0,196.0,361.0,0.267,0.32,0.394,0.989,Catcher,P
10,343.0,1004.0,83.0,214.0,22.0,7.0,2.0,89.0,55.0,14.0,0.213,0.262,0.255,0.95,Catcher,P
15,1406.0,4532.0,783.0,1301.0,182.0,71.0,40.0,382.0,334.0,348.0,0.287,0.339,0.385,0.961,Outfield,P
18,2143.0,7161.0,1259.0,2116.0,358.0,85.0,407.0,1333.0,971.0,1237.0,0.295,0.381,0.54,0.985,Outfield,N
15,797.0,3122.0,355.0,737.0,110.0,39.0,7.0,142.0,75.0,118.0,0.236,0.256,0.303,0.904,Catcher,P
16,1392.0,4229.0,331.0,1122.0,170.0,44.0,47.0,525.0,281.0,416.0,0.265,0.313,0.36,0.981,Catcher,P
12,1365.0,3631.0,488.0,984.0,150.0,29.0,42.0,319.0,294.0,438.0,0.271,0.327,0.363,0.981,Outfield,P
10,920.0,3675.0,617.0,911.0,109.0,42.0,11.0,77.0,238.0,53.0,0.248,0.297,0.309,0.901,Outfield,P
13,1192.0,4359.0,661.0,1296.0,173.0,91.0,52.0,561.0,402.0,148.0,0.297,0.359,0.415,0.965,Outfield,P
13,912.0,2267.0,307.0,594.0,87.0,26.0,21.0,175.0,295.0,234.0,0.262,0.35,0.351,0.973,Outfield,P
22,2789.0,10195.0,1882.0,3514.0,792.0,222.0,117.0,1529.0,1381.0,220.0,0.345,0.428,0.5,0.97,Outfield,N
19,2260.0,7156.0,770.0,1759.0,302.0,50.0,112.0,720.0,847.0,988.0,0.246,0.329,0.349,0.97,Shortstop,P
10,1098.0,3689.0,457.0,901.0,145.0,20.0,105.0,428.0,449.0,516.0,0.244,0.329,0.38,0.953,Shortstop,P
15,1553.0,4908.0,541.0,1227.0,179.0,27.0,146.0,599.0,407.0,582.0,0.25,0.31,0.387,0.995,First_base,P
12,636.0,1814.0,177.0,448.0,57.0,13.0,3.0,203.0,128.0,130.0,0.247,0.301,0.298,0.984,Catcher,P
12,563.0,810.0,96.0,192.0,34.0,1.0,18.0,117.0,81.0,126.0,0.237,0.309,0.348,0.991,First_base,P
10,779.0,1580.0,211.0,411.0,53.0,10.0,6.0,141.0,143.0,108.0,0.26,0.323,0.318,0.995,First_base,P
10,1304.0,5069.0,858.0,1546.0,219.0,118.0,36.0,622.0,470.0,,0.305,0.369,0.416,0.961,Outfield,P
10,730.0,1721.0,167.0,400.0,58.0,19.0,36.0,163.0,142.0,357.0,0.232,0.293,0.351,0.983,Outfield,P
13,817.0,2261.0,284.0,585.0,90.0,14.0,17.0,204.0,64.0,213.0,0.259,0.284,0.333,0.965,Outfield,P
14,1096.0,3503.0,248.0,819.0,123.0,34.0,8.0,321.0,219.0,268.0,0.234,0.284,0.295,0.961,Catcher,P
11,1259.0,4301.0,811.0,1154.0,185.0,35.0,29.0,364.0,996.0,374.0,0.268,0.41,0.348,0.975,Second_base,P
14,816.0,1650.0,197.0,356.0,38.0,5.0,10.0,120.0,196.0,243.0,0.216,0.302,0.263,0.971,Shortstop,P
15,1516.0,5022.0,641.0,1243.0,201.0,48.0,117.0,500.0,371.0,564.0,0.248,0.3,0.377,0.991,Outfield,P
21,2360.0,7927.0,1195.0,2232.0,423.0,55.0,475.0,1540.0,937.0,1936.0,0.282,0.363,0.529,0.961,Outfield,N
11,798.0,3433.0,590.0,1031.0,107.0,55.0,7.0,357.0,150.0,109.0,0.3,0.33,0.37,0.968,First_base,P
23,2951.0,9720.0,1189.0,2716.0,499.0,47.0,292.0,1466.0,1255.0,888.0,0.279,0.366,0.431,0.969,Outfield,P
11,810.0,2681.0,334.0,696.0,152.0,10.0,46.0,312.0,323.0,294.0,0.26,0.345,0.375,0.985,Catcher,P
14,959.0,2811.0,268.0,751.0,122.0,18.0,44.0,311.0,186.0,413.0,0.267,0.316,0.37,0.95,Third_base,P
14,1646.0,5896.0,758.0,1576.0,284.0,90.0,27.0,762.0,471.0,32.0,0.267,0.329,0.36,0.926,Third_base,P
14,1277.0,4288.0,575.0,1219.0,182.0,89.0,60.0,535.0,437.0,453.0,0.284,0.356,0.41,0.964,Outfield,P
11,1237.0,4521.0,500.0,1239.0,177.0,41.0,41.0,432.0,207.0,348.0,0.274,0.308,0.359,0.978,Second_base,P
12,964.0,1913.0,283.0,460.0,78.0,15.0,37.0,207.0,233.0,322.0,0.24,0.327,0.355,0.973,Outfield,P
15,1720.0,6497.0,1001.0,1859.0,307.0,42.0,247.0,1174.0,692.0,685.0,0.286,0.355,0.46,0.96,Shortstop,P
14,1310.0,4508.0,714.0,1515.0,321.0,54.0,63.0,773.0,494.0,247.0,0.336,0.407,0.473,0.978,Outfield,P
10,451.0,989.0,83.0,214.0,37.0,3.0,12.0,93.0,63.0,118.0,0.216,0.272,0.296,0.986,Catcher,P
10,777.0,1420.0,164.0,336.0,45.0,14.0,8.0,112.0,139.0,218.0,0.237,0.308,0.305,0.969,Outfield,P
12,652.0,1634.0,166.0,408.0,61.0,7.0,33.0,180.0,201.0,254.0,0.25,0.34,0.356,0.984,Catcher,P
10,1028.0,3695.0,604.0,989.0,157.0,68.0,29.0,281.0,541.0,447.0,0.268,0.362,0.371,0.98,Second_base,P
14,1628.0,6249.0,839.0,1806.0,270.0,58.0,22.0,696.0,455.0,321.0,0.289,0.339,0.361,0.945,Third_base,P
11,1200.0,4494.0,739.0,1391.0,268.0,105.0,77.0,707.0,463.0,352.0,0.31,0.376,0.467,0.967,Outfield,P
12,1414.0,5222.0,547.0,1382.0,231.0,56.0,15.0,564.0,172.0,94.0,0.265,0.292,0.339,0.986,First_base,P
14,1486.0,6138.0,1492.0,1769.0,347.0,174.0,122.0,549.0,661.0,343.0,0.288,0.36,0.461,0.896,Outfield,P
10,903.0,2933.0,479.0,790.0,112.0,28.0,16.0,253.0,464.0,6.0,0.269,0.376,0.343,0.891,Third_base,P
11,1196.0,4635.0,790.0,1107.0,128.0,47.0,12.0,259.0,414.0,105.0,0.239,0.306,0.294,0.907,Second_base,P
10,971.0,2824.0,305.0,633.0,84.0,27.0,36.0,284.0,361.0,453.0,0.224,0.314,0.311,0.963,Shortstop,P
11,1146.0,4211.0,575.0,1238.0,219.0,43.0,24.0,464.0,280.0,226.0,0.294,0.34,0.384,0.961,Third_base,P
17,1512.0,4999.0,696.0,1418.0,213.0,96.0,15.0,530.0,573.0,331.0,0.284,0.359,0.374,0.98,Outfield,P
10,1112.0,3997.0,506.0,1055.0,157.0,30.0,228.0,743.0,301.0,957.0,0.264,0.319,0.489,0.982,First_base,P
13,1421.0,5085.0,469.0,1268.0,210.0,44.0,49.0,541.0,288.0,456.0,0.249,0.291,0.337,0.982,Second_base,P
13,835.0,2726.0,303.0,696.0,72.0,25.0,3.0,283.0,220.0,34.0,0.255,0.318,0.303,0.957,Catcher,P
11,1435.0,5176.0,714.0,1446.0,288.0,114.0,84.0,818.0,718.0,433.0,0.279,0.368,0.428,0.992,First_base,P
10,486.0,1237.0,122.0,326.0,50.0,14.0,2.0,96.0,95.0,57.0,0.264,0.319,0.331,0.974,Catcher,P
12,962.0,2840.0,347.0,820.0,152.0,32.0,29.0,388.0,240.0,119.0,0.289,0.346,0.395,0.972,Catcher,P
16,1147.0,3647.0,363.0,777.0,119.0,33.0,21.0,378.0,170.0,0.0,0.213,0.254,0.281,0.976,Catcher,P
10,840.0,3001.0,414.0,905.0,166.0,34.0,18.0,361.0,166.0,88.0,0.302,0.346,0.398,0.961,Outfield,P
11,698.0,1371.0,199.0,350.0,63.0,4.0,54.0,218.0,188.0,244.0,0.255,0.353,0.425,0.959,Outfield,P
16,1962.0,6021.0,621.0,1493.0,243.0,36.0,95.0,624.0,699.0,963.0,0.248,0.328,0.348,0.993,Catcher,P
13,1031.0,3104.0,308.0,754.0,109.0,10.0,24.0,239.0,207.0,219.0,0.243,0.292,0.308,0.971,Second_base,P
13,1031.0,4281.0,739.0,1231.0,190.0,73.0,21.0,518.0,164.0,174.0,0.288,0.315,0.381,0.871,Third_base,P
14,1001.0,2750.0,212.0,635.0,86.0,3.0,14.0,238.0,324.0,233.0,0.231,0.313,0.28,0.985,Catcher,P
12,1202.0,3911.0,454.0,1101.0,190.0,25.0,47.0,512.0,375.0,559.0,0.282,0.348,0.379,0.988,First_base,P
10,1090.0,3778.0,331.0,833.0,135.0,27.0,3.0,346.0,229.0,,0.22,0.269,0.273,0.938,Third_base,P
10,566.0,1560.0,144.0,435.0,68.0,16.0,4.0,173.0,118.0,51.0,0.279,0.33,0.351,0.974,Catcher,P
11,1150.0,4043.0,503.0,1029.0,144.0,44.0,2.0,214.0,249.0,474.0,0.255,0.302,0.313,0.953,Shortstop,P
19,2195.0,7680.0,1005.0,2007.0,298.0,86.0,75.0,598.0,613.0,1083.0,0.261,0.322,0.352,0.976,Second_base,P
16,918.0,2865.0,258.0,748.0,113.0,28.0,9.0,311.0,161.0,192.0,0.261,0.304,0.329,0.977,Catcher,P
11,394.0,724.0,56.0,158.0,25.0,0.0,16.0,82.0,36.0,146.0,0.218,0.259,0.319,0.984,Catcher,P
14,1162.0,3704.0,357.0,1000.0,169.0,22.0,38.0,469.0,389.0,261.0,0.27,0.341,0.358,0.978,Catcher,P
13,1167.0,4618.0,671.0,1291.0,196.0,57.0,27.0,735.0,319.0,198.0,0.28,0.332,0.364,0.984,First_base,P
13,1420.0,5218.0,720.0,1484.0,208.0,36.0,22.0,395.0,648.0,338.0,0.284,0.365,0.351,0.974,Second_base,P
16,2079.0,7721.0,893.0,2096.0,329.0,106.0,70.0,728.0,375.0,1092.0,0.271,0.306,0.369,0.961,Shortstop,P
15,1555.0,4390.0,653.0,1060.0,179.0,20.0,201.0,674.0,984.0,998.0,0.241,0.391,0.429,0.986,Catcher,P
17,1994.0,7595.0,1278.0,2231.0,270.0,77.0,22.0,688.0,874.0,43.0,0.294,0.371,0.358,0.983,First_base,P
14,1721.0,6428.0,1120.0,2193.0,373.0,112.0,154.0,1078.0,537.0,449.0,0.341,0.393,0.506,0.992,First_base,N
15,1229.0,4164.0,380.0,1030.0,124.0,32.0,2.0,456.0,210.0,222.0,0.247,0.285,0.294,0.95,Shortstop,P
10,481.0,1035.0,88.0,245.0,27.0,8.0,2.0,102.0,118.0,82.0,0.237,0.318,0.284,0.973,Catcher,P
15,1597.0,4677.0,585.0,1163.0,154.0,54.0,43.0,370.0,456.0,593.0,0.249,0.319,0.332,0.97,Second_base,P
16,1766.0,6285.0,792.0,1671.0,262.0,31.0,286.0,962.0,484.0,894.0,0.266,0.323,0.454,0.978,Outfield,P
13,685.0,1688.0,203.0,430.0,71.0,9.0,46.0,202.0,138.0,343.0,0.255,0.318,0.389,0.976,Outfield,P
10,484.0,1352.0,124.0,327.0,46.0,17.0,3.0,155.0,82.0,8.0,0.242,0.295,0.308,0.97,Catcher,P
13,1435.0,4677.0,681.0,1051.0,212.0,13.0,268.0,782.0,697.0,1339.0,0.225,0.328,0.448,0.984,Outfield,P
13,1470.0,5296.0,1011.0,1537.0,100.0,53.0,7.0,299.0,1042.0,11.0,0.29,0.413,0.333,0.972,Outfield,P
11,1418.0,4802.0,640.0,1253.0,204.0,12.0,208.0,782.0,816.0,862.0,0.261,0.369,0.438,0.992,First_base,P
15,1407.0,5984.0,1256.0,1979.0,340.0,160.0,127.0,1299.0,450.0,226.0,0.331,0.384,0.505,0.935,Outfield,N
15,1779.0,6305.0,903.0,1705.0,267.0,74.0,264.0,1026.0,559.0,804.0,0.27,0.333,0.462,0.98,Outfield,P
14,1565.0,5291.0,792.0,1342.0,244.0,22.0,253.0,895.0,876.0,851.0,0.254,0.364,0.452,0.992,Designated_hitter,P
13,1476.0,5906.0,1313.0,1834.0,256.0,162.0,106.0,851.0,747.0,318.0,0.311,0.392,0.463,0.924,Outfield,P
15,1804.0,6434.0,774.0,1687.0,263.0,114.0,31.0,782.0,416.0,149.0,0.262,0.308,0.353,0.938,Shortstop,N
11,1402.0,4960.0,738.0,1401.0,253.0,72.0,38.0,561.0,620.0,116.0,0.282,0.372,0.385,0.959,Outfield,P
13,1619.0,6174.0,936.0,1906.0,294.0,99.0,64.0,581.0,508.0,267.0,0.309,0.364,0.42,0.957,Outfield,P
11,863.0,2785.0,286.0,768.0,119.0,29.0,35.0,366.0,104.0,243.0,0.276,0.307,0.377,0.977,Catcher,P
13,1282.0,4238.0,572.0,1121.0,173.0,34.0,86.0,497.0,258.0,587.0,0.265,0.317,0.382,0.976,Outfield,P
10,863.0,2322.0,301.0,559.0,60.0,17.0,9.0,133.0,219.0,384.0,0.241,0.308,0.293,0.974,Shortstop,P
10,574.0,1391.0,78.0,297.0,42.0,3.0,8.0,101.0,103.0,189.0,0.214,0.27,0.265,0.99,Catcher,P
15,1668.0,4969.0,848.0,1318.0,215.0,46.0,149.0,740.0,980.0,653.0,0.265,0.387,0.417,0.989,First_base,P
18,2209.0,7874.0,996.0,2342.0,344.0,59.0,252.0,1185.0,779.0,1094.0,0.297,0.367,0.452,0.99,Catcher,P
12,1488.0,5569.0,834.0,1546.0,253.0,55.0,46.0,435.0,413.0,410.0,0.278,0.337,0.368,0.98,Outfield,P
12,1328.0,4914.0,665.0,1544.0,265.0,78.0,27.0,657.0,402.0,291.0,0.314,0.37,0.416,0.955,Shortstop,P
17,1941.0,7559.0,1183.0,2416.0,371.0,164.0,58.0,1273.0,472.0,278.0,0.32,0.362,0.435,0.947,Third_base,N
12,1027.0,3169.0,326.0,788.0,75.0,14.0,2.0,297.0,402.0,263.0,0.249,0.335,0.283,0.983,Catcher,P
13,939.0,2430.0,245.0,604.0,117.0,10.0,23.0,244.0,205.0,317.0,0.249,0.312,0.333,0.979,Catcher,P
13,1206.0,3907.0,389.0,954.0,147.0,6.0,167.0,608.0,440.0,636.0,0.244,0.324,0.413,0.987,Catcher,P
17,1780.0,5950.0,598.0,1562.0,239.0,33.0,61.0,571.0,452.0,742.0,0.263,0.318,0.345,0.981,Second_base,P
11,1347.0,5161.0,835.0,1561.0,331.0,58.0,228.0,1012.0,545.0,440.0,0.302,0.371,0.522,0.993,First_base,P
13,1687.0,6479.0,1084.0,1882.0,240.0,85.0,42.0,848.0,479.0,223.0,0.29,0.364,0.373,0.978,First_base,P
10,733.0,1742.0,222.0,448.0,73.0,9.0,45.0,238.0,159.0,245.0,0.257,0.322,0.387,0.959,Outfield,P
17,1659.0,5921.0,699.0,1499.0,207.0,77.0,8.0,528.0,435.0,156.0,0.253,0.308,0.318,0.952,Shortstop,P
11,1270.0,4268.0,578.0,1105.0,149.0,47.0,67.0,443.0,480.0,416.0,0.259,0.336,0.363,0.983,Outfield,P
10,1017.0,2959.0,281.0,714.0,118.0,28.0,27.0,269.0,175.0,411.0,0.241,0.287,0.327,0.973,Second_base,P
15,1799.0,5215.0,617.0,1344.0,179.0,42.0,87.0,481.0,481.0,675.0,0.258,0.321,0.358,0.984,Outfield,P
10,1264.0,4203.0,596.0,1103.0,199.0,45.0,123.0,528.0,452.0,642.0,0.262,0.337,0.419,0.99,First_base,P
10,665.0,1604.0,146.0,447.0,71.0,11.0,34.0,219.0,81.0,317.0,0.279,0.315,0.4,0.968,Outfield,P
10,894.0,3166.0,380.0,881.0,169.0,15.0,123.0,474.0,180.0,462.0,0.278,0.319,0.458,0.972,Outfield,P
10,639.0,1698.0,176.0,441.0,59.0,9.0,12.0,157.0,140.0,134.0,0.26,0.319,0.326,0.957,Shortstop,P
