year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),400000.0,0.0,101124.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,47,Male,White,Divorced,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,61,93,Self-employed,50-52_weeks,41-48_hours,,Yes,101124.0,100450.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,8560.0,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,Child,1,Male,White,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,86.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,362.0,19300.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,42,Male,White,Separated,,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,20,8,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,19300.0,19300.0,0.0,0,0.0,0.0,0.0,299.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,44000.0,1,2,3,2,2,0,1,1,0,1,0,0,9,0,0,1,99,99,1,Child,3,Male,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,163.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,69085.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,46,Female,Black_Negro,Married_spouse_present,1_child,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,24685.0,24685.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,40530.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,66,Male,White,Never_married_single,,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,24,47,Self-employed,14-26_weeks,,Worked_previous_yr,Yes,40530.0,0.0,30000.0,0,3300.0,0.0,0.0,501.0,Same_house,6,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,35620.0,1,0,0,1,0,0,0,1,0,1,0,0,5,0,0,1,99,99,3,Child,29,Male,Other_Asian_or_Pacific,Never_married_single,,Yes_in_school,4+_years_of_college,Public_school,Employed,Yes_in_labor_force,35,46,Works_for_wages_salary,50-52_weeks,35-39_hours,,Yes,20000.0,20000.0,0.0,0,0.0,0.0,0.0,231.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,70700.0,1,0,2,0,1,0,1,0,0,0,0,0,4,2,1,1,14,0,0,Child,31,Female,White,Separated,3,No_not_in_school,Grade_9,Not_enrolled,Employed,Yes_in_labor_force,27,22,Works_for_wages_salary,1-13_weeks,40_hours,,Yes,3700.0,3700.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,52000.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,10,10,0,Head_Householder,37,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,26,19,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,37000.0,37000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,2,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,54430.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,13,13,0,Head_Householder,52,Female,Black_Negro,Married_spouse_present,2__children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,26,72,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,51930.0,51930.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,18000.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,24,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,22,51,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,16150.0,16000.0,0.0,0,0.0,0.0,0.0,250.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,84300.0,1,1,1,1,1,0,1,2,0,1,0,0,4,0,0,1,99,99,1,Child,16,Male,White,Never_married_single,,Yes_in_school,Grade_9,Private_school_(19601990),Not_in_labor_force,No_not_in_labor_force,18,44,Works_for_wages_salary,1-13_weeks,,Worked_previous_yr,Yes,300.0,300.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,27000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,62,Female,White,Widowed,1_child,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,21,66,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,27000.0,27000.0,0.0,0,0.0,0.0,0.0,419.0,Same_house,7,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,13000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,55,Female,Black_Negro,Divorced,2__children,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,25,44,Works_for_wages_salary,50-52_weeks,35-39_hours,,Yes,13000.0,13000.0,0.0,0,0.0,0.0,0.0,202.0,Moved_place_not_reported,1,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,62133.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,39,26,0,Head_Householder,73,Male,White,Married_spouse_present,,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,21000.0,0.0,0.0,0,6000.0,0.0,0.0,486.0,Same_house,8,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,462.0,27000.0,2,0,0,1,0,0,0,1,3,1,0,0,2,0,0,1,99,99,0,Child,21,Female,Black_Negro,Never_married_single,No_children,No_not_in_school,Grade_12,Not_enrolled,Unemployed,Yes_in_labor_force,22,61,Works_for_wages_salary,,,Worked_3-5_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,325.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,437.0,9120.0,1,0,2,0,3,0,1,0,0,0,0,0,3,1,1,1,4,4,0,Head_Householder,26,Female,Black_Negro,Never_married_single,1_child,No_not_in_school,Grade_12,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_6-10_yrs_ago,No,6720.0,0.0,0.0,0,0.0,6720.0,0.0,91.0,Moved_place_not_reported,1,No_Service,P
99,Institution,Institution_(1990),Non-Farm,,999999.0,0.0,999999.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Institutional_inmates,86,Female,White,Widowed,5,No_not_in_school,Grade_9,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,575.0,19000.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,2,Male,White,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,190.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,19000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,6,Female,White,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,128.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,28600.0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,10,7,0,Head_Householder,39,Female,Black_Negro,Divorced,2__children,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,26,72,Works_for_wages_salary,40-47_weeks,30-34_hours,,Yes,28600.0,25000.0,0.0,0,0.0,0.0,3600.0,286.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,625.0,37521.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,29,Female,White,Married_spouse_present,No_children,No_not_in_school,4+_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,26,44,Works_for_wages_salary,14-26_weeks,,Worked_previous_yr,Yes,8812.0,8812.0,0.0,0,0.0,0.0,0.0,452.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,725.0,39000.0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,1,2,3,3,0,Partner_friend_visitor,24,Female,White,Married_spouse_absent,1_child,No_not_in_school,Grade_11,Not_enrolled,Unemployed,Yes_in_labor_force,0,0,,,,Never_worked,No,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,50484.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,19,18,0,Spouse,50,Female,Other_Asian_or_Pacific,Married_spouse_present,2__children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,10,19,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,11440.0,11440.0,0.0,0,0.0,0.0,0.0,395.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,5400.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,15,Male,White,Never_married_single,,Yes_in_school,Grade_9,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,0.0,0.0,0.0,36.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,437.0,12000.0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,0,1,99,99,0,Other_relatives,38,Male,White,Separated,,No_not_in_school,Grade_10,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Never_worked,No,0.0,0.0,0.0,0,0.0,0.0,0.0,47.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,66000.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,Spouse,53,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,40000.0,40000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,0,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,35000.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,30,Female,Black_Negro,Married_spouse_present,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,30,65,Works_for_wages_salary,27-39_weeks,30-34_hours,,Yes,7000.0,7000.0,0.0,0,0.0,0.0,0.0,422.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,625.0,7800.0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,99,99,0,Other_relatives,3,Male,Black_Negro,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,47.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,337.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,8,Male,White,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,1.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,48000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,37,Male,White,Never_married_single,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,49-59_hours,,Yes,48000.0,48000.0,0.0,0,0.0,0.0,0.0,501.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,11235.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,71,Male,White,Widowed,,No_not_in_school,4+_years_of_college,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,11235.0,0.0,0.0,0,7235.0,0.0,0.0,189.0,Same_house,7,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,437.0,15072.0,2,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,2,Sibling,23,Male,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,Employed,Yes_in_labor_force,11,11,Works_for_wages_salary,27-39_weeks,41-48_hours,,Yes,8000.0,8000.0,0.0,0,0.0,0.0,0.0,76.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,725.0,44200.0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,99,99,3,Sibling,20,Male,White,Never_married_single,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,27-39_weeks,40_hours,,Yes,4200.0,4200.0,0.0,0,0.0,0.0,0.0,219.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),225000.0,0.0,13272.0,1,0,1,1,0,0,0,1,0,1,0,0,4,1,1,1,3,3,1,Child,22,Female,White,Never_married_single,1_child,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,38,68,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,13272.0,13272.0,0.0,0,0.0,0.0,0.0,106.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,875.0,56000.0,1,1,1,1,2,0,1,1,3,1,0,0,3,0,0,1,99,99,0,Child,15,Female,White,Never_married_single,No_children,Yes_in_school,Grade_10,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,0.0,0.0,0.0,501.0,Moved_place_not_reported,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,725.0,25800.0,2,1,1,1,0,0,0,0,0,0,2,1,5,1,0,1,7,7,1,Head_Householder,35,Male,White,Married_spouse_present,,No_not_in_school,Grade_9,Not_enrolled,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,14-26_weeks,40_hours,,Yes,7200.0,7200.0,0.0,0,0.0,0.0,0.0,165.0,Moved_place_not_reported,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,48600.0,5,2,3,2,0,0,0,0,0,0,17,4,3,1,1,5,2,2,0,Other_non-relatives,33,Male,White,Married_spouse_present,,No_not_in_school,Grade_5-8,Not_enrolled,Employed,Yes_in_labor_force,20,9,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,9600.0,9600.0,0.0,0,0.0,0.0,0.0,96.0,Moved_place_not_reported,0,No_Service,N
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,30000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,10,Female,White,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,239.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),187500.0,0.0,49350.0,1,1,2,1,3,0,5,0,0,0,0,0,5,0,0,1,99,99,0,Grandchild,0,Male,Black_Negro,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,325.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,575.0,16000.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,4,Male,White,Never_married_single,,No_not_in_school,None_or_preschool,Not_enrolled,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,86.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,7000.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,24,Female,White,Never_married_single,1_child,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,22,61,Works_for_wages_salary,27-39_weeks,41-48_hours,,Yes,5600.0,5600.0,0.0,0,0.0,0.0,0.0,87.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,412.0,16600.0,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,2,Child,14,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,97.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),12500.0,0.0,52180.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,26,26,0,Spouse,47,Female,White,Married_spouse_present,3,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,37,78,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,30600.0,28800.0,-700.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,462.0,17640.0,1,1,2,1,3,0,5,0,0,0,0,0,5,0,0,1,99,99,1,Grandchild,17,Male,White,Never_married_single,,Yes_in_school,Grade_11,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Never_worked,No,0.0,0.0,0.0,0,0.0,0.0,0.0,116.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,537.0,16000.0,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,11,11,0,Head_Householder,32,Female,Other_Asian_or_Pacific,Married_spouse_present,1_child,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,22,18,Works_for_wages_salary,27-39_weeks,40_hours,,Yes,10000.0,10000.0,0.0,0,0.0,0.0,0.0,160.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,42910.0,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,Child,13,Male,White,Never_married_single,,Yes_in_school,Grade_5-8,Private_school_(19601990),,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,430.0,Same_house,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,262.0,22012.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,61,Male,White,Divorced,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,48-49_weeks,40_hours,,Yes,22012.0,11006.0,0.0,0,0.0,0.0,3470.0,341.0,Same_house,2,Yes,N
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,16529.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,70,Female,White,Married_spouse_present,2__children,No_not_in_school,Grade_5-8,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,3370.0,0.0,0.0,0,3370.0,0.0,0.0,221.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,86000.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,22,Male,White,Never_married_single,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,35,62,Works_for_wages_salary,14-26_weeks,40_hours,,Yes,20000.0,20000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),162500.0,0.0,66000.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,0,Male,White,Never_married_single,,,,,,,0,0,,,,,,0.0,999999.0,999999.0,999999,99999.0,99999.0,99999.0,501.0,,0,,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,487.0,16000.0,1,0,0,1,0,0,0,0,0,0,0,0,4,3,0,1,17,14,0,Head_Householder,34,Male,Other_Asian_or_Pacific,Married_spouse_absent,,No_not_in_school,1_to_3_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,16000.0,16000.0,0.0,0,0.0,0.0,0.0,127.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,46530.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,23,23,0,Spouse,59,Female,White,Married_spouse_present,5,No_not_in_school,Grade_11,Not_enrolled,Not_in_labor_force,No_not_in_labor_force,0,0,,,,Worked_more_than_10_yrs_ago,No,0.0,0.0,0.0,0,0.0,0.0,0.0,480.0,Same_house,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,512.0,27000.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,26,Male,Black_Negro,Never_married_single,,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,33,44,Works_for_wages_salary,50-52_weeks,41-48_hours,,Yes,27000.0,27000.0,0.0,0,0.0,0.0,0.0,419.0,Moved_place_not_reported,1,Yes,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,725.0,9610.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,26,Male,Chinese,Never_married_single,,Yes_in_school,4+_years_of_college,Private_school_(19601990),Employed,Yes_in_labor_force,41,84,Works_for_wages_salary,50-52_weeks,1-14_hours,,Yes,13064.0,13014.0,0.0,0,0.0,0.0,0.0,203.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,1000.0,12000.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,Partner_friend_visitor,19,Female,White,Never_married_single,No_children,No_not_in_school,Grade_12,Not_enrolled,Employed,Yes_in_labor_force,22,61,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,19000.0,19000.0,0.0,0,0.0,0.0,0.0,295.0,Moved_place_not_reported,0,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,71885.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,12,10,0,Head_Householder,36,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,41,68,Works_for_wages_salary,50-52_weeks,40_hours,,Yes,71885.0,69500.0,0.0,0,0.0,0.0,0.0,486.0,Same_house,5,No_Service,P
99,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),350000.0,0.0,100000.0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,9,6,0,Head_Householder,44,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,Not_enrolled,Employed,Yes_in_labor_force,61,93,Works_for_wages_salary,50-52_weeks,60+_hours,,Yes,100000.0,100000.0,0.0,0,0.0,0.0,0.0,501.0,Moved_place_not_reported,5,No_Service,P
